Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
158516,The Twelve Chairs,Ilya Ilf,"Ilf, Ilya","Yevgeny Petrov, Maurice Friedberg, John H.C. Richardson","=""0810114844""","=""9780810114845""",0,4.42,Northwestern University Press,Paperback,395,1997,1928,,2015/08/24,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
483100,The Future of the Image,Jacques Rancière,"Rancière, Jacques",Gregory Elliott,"=""1844671070""","=""9781844671076""",0,3.78,Verso,Hardcover,147,2007,2003,,2015/08/24,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
821452,Desire in Language: A Semiotic Approach to Literature and Art,Julia Kristeva,"Kristeva, Julia",,"=""0231048076""","=""9780231048071""",0,4.02,Columbia University Press,Paperback,305,1982,1980,,2015/08/24,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
12158,Laocoon: An Essay on the Limits of Painting and Poetry,Gotthold Ephraim Lessing,"Lessing, Gotthold Ephraim",Edward Allen McCormick‏,"=""0801831393""","=""9780801831393""",0,4.02,Johns Hopkins University Press,Paperback,296,1984,1766,,2015/08/24,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
202859,The Photograph as Contemporary Art,Charlotte Cotton,"Cotton, Charlotte",,"=""0500203806""","=""9780500203804""",0,3.94,Thames & Hudson,Paperback,224,2005,2004,,2015/08/24,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
378529,The Ongoing Moment,Geoff Dyer,"Dyer, Geoff",,"=""1400031680""","=""9781400031689""",0,4.00,Vintage,Paperback,304,2007,2005,,2015/08/24,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
52373,Regarding the Pain of Others,Susan Sontag,"Sontag, Susan",,"=""0141012374""","=""9780141012377""",0,4.06,Penguin,Paperback,117,2004,2003,,2015/08/24,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
470185,About Looking,John Berger,"Berger, John",,"=""0679736557""","=""9780679736554""",0,4.04,Vintage,Paperback,224,1992,1980,,2015/08/24,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
293658,Towards a Philosophy of Photography,Vilém Flusser,"Flusser, Vilém","Hubertus Von Amelunxen, Anthony Mathews","=""1861890761""","=""9781861890764""",0,4.06,Reaktion Books,Paperback,94,2000,1983,,2015/08/24,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
2474084,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",Walter Benjamin,"Benjamin, Walter","Michael W. Jennings, Harry Zohn, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin","=""0674024451""","=""9780674024458""",0,4.06,Belknap Press,Paperback,374,2008,1936,,2015/08/24,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
133229,The Originality of the Avant-Garde and Other Modernist Myths,Rosalind E. Krauss,"Krauss, Rosalind E.",,"=""0262610469""","=""9780262610469""",0,4.06,MIT Press,Paperback,319,1986,1985,,2015/08/24,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
381122,Between the Eyes: Essays on Photography and Politics,David Levi Strauss,"Strauss, David Levi",John Berger,"=""193178888X""","=""9781931788885""",0,4.17,Aperture,Paperback,208,2005,2003,,2015/08/24,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
381440,The Society of the Spectacle,Guy Debord,"Debord, Guy",Donald Nicholson-Smith,"=""0942299795""","=""9780942299793""",4,4.02,Zone Books,Paperback,160,1995,1967,,2015/08/24,,,read,,,,1,,,0,,,,,
72335,The Mind's Eye: Writings on Photography and Photographers,Henri Cartier-Bresson,"Cartier-Bresson, Henri",,"=""0893818755""","=""9780893818753""",0,4.18,Aperture,Hardcover,112,2005,1999,,2015/08/24,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
13269,The Poetics of Space,Gaston Bachelard,"Bachelard, Gaston","Maria Jolas, Étienne Gilson, John R. Stilgoe","=""0807064734""","=""9780807064733""",0,4.19,Beacon,Paperback,282,1994,1957,,2015/08/24,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
585707,The Americans,Robert  Frank,"Frank, Robert",Jack Kerouac,"=""3931141802""","=""9783931141806""",0,4.17,Scalo Publishers,Hardcover,180,1998,1958,,2015/08/24,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
111928,The Anti-Aesthetic: Essays on Postmodern Culture,Hal Foster,"Foster, Hal","Jean Baudrillard, Douglas Crimp, Kenneth Frampton, Jürgen Habermas, Fredric Jameson, Rosalind E. Krauss, Craig Owens, Edward W. Said, Gregory Ulmer","=""1565847423""","=""9781565847422""",0,3.99,The New Press,Paperback,183,2002,1983,,2015/08/24,to-read,to-read (#119),to-read,,,,0,,,0,,,,,
17071435,The Collected Poems of Philip Lamantia,Philip Lamantia,"Lamantia, Philip","Garrett Caples, Nancy Joyce Peters, Andrew Joron, Lawrence Ferlinghetti","=""0520954890""","=""9780520954892""",4,4.50,University of California Press,ebook,512,2013,2013,,2015/08/24,,,read,,,,1,,,0,,,,,
3152970,The Golden Ass,Apuleius,"Apuleius, Apuleius",P.G. Walsh,"=""0199540551""","=""9780199540556""",0,3.88,"Oxford University Press, USA",Paperback,336,2008,170,,2015/08/24,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
762476,Kokoro,Natsume Sōseki,"Sōseki, Natsume",Edwin McClellan,"=""0809260956""","=""9780895267153""",0,4.03,Gateway Editions,Paperback,248,1996,1914,,2015/08/24,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,"=""0061142026""","=""9780061142024""",0,4.08,Harper Perennial,Paperback,248,2006,1998,,2015/08/24,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
15049,The World and Other Places: Stories,Jeanette Winterson,"Winterson, Jeanette",,"=""0375702369""","=""9780375702365""",0,3.86,Vintage,Paperback,240,2000,1998,,2015/08/24,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
18843832,In Clothes Called Fat,Moyoco Anno,"Anno, Moyoco",,"=""1939130433""","=""9781939130433""",3,3.44,Vertical,Paperback,264,2014,2002,,2015/08/23,,,read,,,,1,,,0,,,,,
19383382,Bête,Adam Roberts,"Roberts, Adam",,"=""0575127686""","=""9780575127685""",3,3.65,Gollancz,Hardcover,312,2014,2014,2015/08/07,2015/08/06,,,read,,,,1,,,0,,,,,
90983,Stone Cold Dead Serious: And Other Plays,Adam Rapp,"Rapp, Adam",,"=""0571211399""","=""9780571211395""",5,3.65,"Farrar, Straus and Giroux",Paperback,256,2004,2004,,2015/08/07,,,read,,,,1,,,0,,,,,
4191495,Shine: Screenplay,Jan Sardi,"Sardi, Jan",Scott Hicks,"=""0802135080""","=""9780802135087""",3,3.60,Avalon Travel Publishing,Paperback,128,1997,1997,2015/07/12,2015/08/06,,,read,,,,1,,,0,,,,,
22253716,Mahabharata: A Modern Retelling,Carole Satyamurti,"Satyamurti, Carole","Wendy Doniger, Vinay Dharwadker","=""0393081753""","=""9780393081756""",0,4.36,W. W. Norton  Company,Hardcover,928,2015,2015,,2015/08/06,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
2784897,Age of Arousal,Linda Griffiths,"Griffiths, Linda",,"=""1552451909""","=""9781552451908""",4,3.78,Coach House Books,Paperback,200,2004,2004,,2015/08/06,,,read,,,,1,,,0,,,,,
8139828,When All Our Days Are Numbered Marching Bands Will Fill the Streets & We Will Not Hear Them Because We Will Be Upstairs in the Clouds (Novel(La)),Sasha Fletcher,"Fletcher, Sasha",,"=""0983026335""","=""9780983026334""",0,4.37,Mud Luscious Press,Paperback,89,2010,2010,,2015/08/06,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",0,4.03,Vintage Books,Paperback,296,2000,1987,,2015/08/06,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
12890,Barabbas,Pär Lagerkvist,"Lagerkvist, Pär","Alan Blair, Lucien Maury, André Gide","=""""","=""9780679725442""",5,3.84,Vintage,Paperback,144,1989,1950,,2015/05/29,,,read,,,,1,,,0,,,,,
19599284,Lorine Niedecker: Collected Works,Lorine Niedecker,"Niedecker, Lorine",Jenny Penberthy,"=""""","=""""",3,4.43,University of California Press,Kindle Edition,498,2002,2002,2015/05/29,2014/12/28,,,read,,,,1,,,0,,,,,
13533157,Collected Poems,Jack Gilbert,"Gilbert, Jack",,"=""0307960749""","=""9780307960740""",4,4.47,Knopf,ebook,432,2012,2012,2015/04/26,2014/12/28,,,read,,,,1,,,0,,,,,
18339630,All My Puny Sorrows,Miriam Toews,"Toews, Miriam",,"=""0345808002""","=""9780345808004""",5,3.97,Knopf Canada,Hardcover,321,2014,2014,2015/04/24,2014/12/26,,,read,,,,1,,,0,,,,,
18528296,Dark. Sweet.: New & Selected Poems,Linda Hogan,"Hogan, Linda",,"=""1566893518""","=""9781566893510""",4,4.33,Coffee House Press,Paperback,416,2014,2014,2015/04/23,2015/02/15,,,read,,,,1,,,0,,,,,
541052,"Emergence of Cinematic Time: Modernity, Contingency, the Archive",Mary Ann Doane,"Doane, Mary Ann",,"=""0674007840""","=""9780674007840""",0,4.18,Harvard University Press,Paperback,304,2002,2002,,2015/04/11,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
22329502,On Slowness: Toward an Aesthetic of the Contemporary,Lutz Koepnick,"Koepnick, Lutz",,"=""0231168322""","=""9780231168328""",0,4.00,Columbia University Press,Hardcover,319,2014,2014,,2015/04/11,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
52223,The Arcades Project,Walter Benjamin,"Benjamin, Walter","Rolf Tiedemann, Kevin  McLaughlin, Howard Eiland","=""0674008022""","=""9780674008021""",0,4.45,Belknap Press,Paperback,1088,2002,1982,,2015/03/07,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
21549317,Snow and Shadow,Dorothy Tse,"Tse, Dorothy",Nicky Harman,"=""9881604605""","=""9789881604606""",3,3.76,Muse / East Slope Publishing Ltd,Paperback,212,2014,,2015/03/06,2015/03/06,,,read,,,,1,,,0,,,,,
2212248,Milky Way Railroad,Kenji Miyazawa,"Miyazawa, Kenji","Ryu Okazaki, Joseph Sigrist, D.M. Stroud","=""1933330406""","=""9781933330402""",3,3.95,Stone Bridge Press,Paperback,143,2008,1934,2015/03/03,2015/03/02,,,read,,,,1,,,0,,,,,
18379035,The Complete Short Stories of James Purdy,James Purdy,"Purdy, James",,"=""0871407752""","=""9780871407757""",5,4.24,Liveright,Paperback,752,2014,2013,2015/01/04,2014/12/24,,,read,,,,1,,,0,,,,,
13614447,The Book of Monelle,Marcel Schwob,"Schwob, Marcel","Калоян Праматаров, Kit Schluter, Борис Праматаров","=""0984115587""","=""9780984115587""",0,4.13,Wakefield Press,Paperback,136,2012,1894,,2014/12/28,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
13436424,Lovers,Daniel Arsand,"Arsand, Daniel",Howard Curtis,"=""160945071X""","=""9781609450717""",0,3.42,Europa Editions,Paperback,129,2012,2008,,2014/12/28,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
19273026,North American Lake Monsters,Nathan Ballingrud,"Ballingrud, Nathan",,"=""""","=""""",4,4.00,Small Beer Press,Kindle Edition,217,2013,2013,2014/12/27,2014/12/27,,,read,,,,1,,,0,,,,,
137813,Her,Lawrence Ferlinghetti,"Ferlinghetti, Lawrence",Vincent McHugh,"=""0811200426""","=""9780811200424""",3,3.59,New Directions,Paperback,160,1960,1960,2014/04/16,2014/12/28,,,read,,,,1,,,0,,,,,
13792320,Time of Useful Consciousness,Lawrence Ferlinghetti,"Ferlinghetti, Lawrence",,"=""0811220311""","=""9780811220316""",3,4.09,New Directions,Hardcover,96,2012,2012,2014/12/05,2014/12/28,,,read,,,,1,,,0,,,,,
80259,Approximate Man and Other Writings,Tristan Tzara,"Tzara, Tristan",Mary Ann Caws,"=""0976844915""","=""9780976844914""",0,4.33,Black Widow Press,Paperback,290,2018,1931,,2014/12/28,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
147493,Impossible Object,Nicholas Mosley,"Mosley, Nicholas",,"=""1564784657""","=""9781564784650""",0,4.15,Dalkey Archive Press,Paperback,219,2006,1968,,2014/12/28,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
744447,Moment of Freedom: The Heiligenberg Manuscript,Jens Bjørneboe,"Bjørneboe, Jens",Esther Greenleaf Mürer,"=""0802313280""","=""9780802313287""",0,4.16,Norvik Press,Paperback,220,1999,1966,,2014/12/28,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
145007,The Dead Fish Museum,Charles D'Ambrosio,"D'Ambrosio, Charles",,"=""1400042860""","=""9781400042869""",4,3.94,Knopf,Hardcover,256,2006,2006,2014/12/26,2014/12/26,,,read,,,,1,,,0,,,,,
7037715,An Actor's Work,Konstantin Stanislavski,"Stanislavski, Konstantin",Jean Benedetti,"=""041555120X""","=""9780415551205""",5,4.29,Routledge,Paperback,693,2009,1938,2014/12/26,2014/06/18,,,read,,,,1,,,0,,,,,
11127,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""""","=""""",3,4.26,HarperCollins,Paperback,767,2002,1956,,2014/12/23,,,read,,,,1,,,0,,,,,
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",4,4.30,Harpercollins Childrens Books,Hardcover,176,2002,1974,,2014/12/23,,,read,,,,1,,,0,,,,,
564700,Give My Regards to Eighth Street: Collected Writings,Morton Feldman,"Feldman, Morton","B.H. Friedman, Frank O'Hara","=""1878972316""","=""9781878972316""",0,4.27,Exact Change,Paperback,222,2004,2000,,2014/12/23,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
7882129,Pink Noises: Women on Electronic Music and Sound,Tara Rodgers,"Rodgers, Tara",,"=""0822346737""","=""9780822346739""",0,4.28,Duke University Press Books,Paperback,336,2010,2009,,2014/12/23,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
20893878,Loitering: New & Collected Essays,Charles D'Ambrosio,"D'Ambrosio, Charles",,"=""1935639870""","=""9781935639879""",5,4.04,Tin House Books,Paperback,358,2014,2014,2014/12/23,2014/12/22,,,read,,,,1,,,0,,,,,
20300526,Anomal,Nukuharu,"Nukuharu, Nukuharu",,"=""1939012112""","=""9781939012111""",1,2.63,Gen Manga Entertainment,Paperback,160,2014,2014,2014/12/23,2014/12/23,,,read,it was bad,,,1,,,0,,,,,
6730412,Ex Machina,Jonathan Ball,"Ball, Jonathan",,"=""1897388489""","=""9781897388488""",0,4.08,Book Thug,Paperback,64,2010,2010,,2014/12/23,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
134569,We Have Never Been Modern,Bruno Latour,"Latour, Bruno",Catherine Porter,"=""0674948394""","=""9780674948396""",0,3.92,Harvard University Press,Paperback,168,1993,1991,,2014/12/23,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
8572790,On the Modern Cult of the Factish Gods,Bruno Latour,"Latour, Bruno",,"=""082234825X""","=""9780822348252""",0,3.92,Duke University Press,Paperback,168,2010,2002,,2014/12/23,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
836937,Synchronicity: An Acausal Connecting Principle,C.G. Jung,"Jung, C.G.",R.F.C. Hull,"=""0691017948""","=""9780691017945""",0,4.08,Princeton University Press,Paperback,160,1973,1952,,2014/12/23,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
2135214,The Monster Loves His Labyrinth,Charles Simic,"Simic, Charles",,"=""1931337403""","=""9781931337403""",0,3.83,Ausable Press,Paperback,115,2008,2008,,2014/12/23,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
175030,The Voice at 3:00 A.M.: Selected Late and New Poems,Charles Simic,"Simic, Charles",,"=""015603073X""","=""9780156030731""",0,4.12,Mariner Books,Paperback,192,2006,2003,,2014/12/23,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
5460398,God Hates Us All,Hank Moody,"Moody, Hank",Jonathan Grotenstein,"=""1416598235""","=""9781416598237""",0,3.47,Gallery Books,Paperback,200,2009,2009,,2014/12/23,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
17573865,Heavenly Bodies: Cult Treasures & Spectacular Saints from the Catacombs,Paul Koudounaris,"Koudounaris, Paul",,"=""0500251959""","=""9780500251959""",0,4.55,Thames  Hudson,Hardcover,192,2013,2013,,2014/12/23,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
16287039,The Transhumanist Reader,Max More,"More, Max",Natasha Vita-More,"=""1118334310""","=""9781118334317""",0,4.01,John Wiley & Sons,Paperback,460,2013,2013,,2014/12/23,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
771394,The House of Dolls,Ka-tzetnik 135633,"135633, Ka-tzetnik",,"=""""","=""""",0,3.70,Simon & Schuster (first English edition),,245,1955,1955,,2014/12/23,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
11527504,A Little History of Philosophy,Nigel Warburton,"Warburton, Nigel",,"=""0300152086""","=""9780300152081""",0,4.12,Yale University Press,Hardcover,252,2011,2011,,2014/12/23,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
16003595,"The Story of the Jews: Finding the Words, 1000 BCE – 1492 CE",Simon Schama,"Schama, Simon",,"=""1847921329""","=""9781847921321""",0,3.98,Bodley Head,Hardcover,496,2013,2013,,2014/12/23,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
245831,The Art of Memory,Frances A. Yates,"Yates, Frances A.",,"=""0226950018""","=""9780226950013""",0,4.16,University of Chicago Press,Paperback,400,2001,1966,,2014/12/23,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
30671,The Sleepwalkers: A History of Man's Changing Vision of the Universe,Arthur Koestler,"Koestler, Arthur",Herbert Butterfield,"=""0140192468""","=""9780140192469""",0,4.27,Arkana/Penguin,Paperback,624,1990,1959,,2014/12/23,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
822284,Gray Zones: Ambiguity and Compromise in the Holocaust and Its Aftermath,Jonathan Petropoulos,"Petropoulos, Jonathan",,"=""1845453026""","=""9781845453022""",0,3.71,Berghahn Books,Paperback,440,2006,2005,,2014/12/23,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
252457,Kabbalah and Eros,Moshe Idel,"Idel, Moshe",,"=""030010832X""","=""9780300108323""",0,4.33,Yale University Press,Hardcover,384,2005,2005,,2014/12/23,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
7012533,The Madman of Freedom Square,Hassan Blasim,"Blasim, Hassan",Jonathan Wright,"=""1905583257""","=""9781905583256""",0,3.87,Comma Press,Paperback,96,2010,2004,,2014/12/23,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
349650,One-Dimensional Man: Studies in the Ideology of Advanced Industrial Society,Herbert Marcuse,"Marcuse, Herbert",,"=""0807014176""","=""9780807014172""",0,3.98,Beacon Press,Paperback,320,1991,1964,,2014/12/23,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
431211,"The Struggle for Utopia: Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946",Victor Margolin,"Margolin, Victor",,"=""0226505162""","=""9780226505169""",0,3.85,University of Chicago Press,Paperback,276,1998,1997,,2014/12/23,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
13212190,"John Heartfield and the Agitated Image: Photography, Persuasion, and the Rise of Avant-Garde Photomontage",Andres Mario Zervigon,"Zervigon, Andres Mario",,"=""0226981770""","=""9780226981772""",0,3.50,University of Chicago Press,Hardcover,336,2012,2012,,2014/12/23,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
13592222,Our Andromeda,Brenda Shaughnessy,"Shaughnessy, Brenda",,"=""1556594100""","=""9781556594106""",0,4.07,Copper Canyon Press,Paperback,131,2012,2012,,2014/12/23,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
853950,Tristana,Benito Pérez Galdós,"Galdós, Benito Pérez",,"=""8420633305""","=""9788420633305""",0,3.64,Alianza Editorial,Paperback,235,1997,1892,,2014/12/23,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
9987437,L'ardore,Roberto Calasso,"Calasso, Roberto",,"=""8845925218""","=""9788845925214""",0,4.39,Adelphi,Paperback,529,2010,2010,,2014/12/23,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
20758028,Fields of Blood: Religion and the History of Violence,Karen Armstrong,"Armstrong, Karen",,"=""0307401960""","=""9780307401960""",0,3.91,Knopf Canada,Hardcover,528,2014,2014,,2014/12/23,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
21874640,Weimar: From Enlightenment to the Present,Michael H. Kater,"Kater, Michael H.",,"=""0300170564""","=""9780300170566""",0,3.25,Yale University Press,Hardcover,480,2014,2014,,2014/12/23,to-read,to-read (#75),to-read,,,,0,,,0,,,,,
54345,Hitler and the Power of Aesthetics,Frederic Spotts,"Spotts, Frederic",,"=""1585675075""","=""9781585675074""",0,4.29,Harry N. Abrams,Paperback,464,2004,2002,,2014/12/23,to-read,to-read (#74),to-read,,,,0,,,0,,,,,
760702,Goodbye to Berlin,Christopher Isherwood,"Isherwood, Christopher",,"=""0586047956""","=""9780586047958""",0,3.95,Triad Panther,Mass Market Paperback,208,1977,1939,,2014/12/23,to-read,to-read (#73),to-read,,,,0,,,0,,,,,
8642793,The Death of the Adversary,Hans Keilson,"Keilson, Hans",Ivo Jarosy,"=""0374139628""","=""9780374139629""",0,3.61,Farrar Straus Giroux,Paperback,208,2010,1959,,2014/12/23,to-read,to-read (#71),to-read,,,,0,,,0,,,,,
1099220,While America Watches: Televising The Holocaust,Jeffrey Shandler,"Shandler, Jeffrey",,"=""0195119355""","=""9780195119350""",0,4.29,"Oxford University Press, USA",Hardcover,,1999,1999,,2014/12/23,to-read,to-read (#70),to-read,,,,0,,,0,,,,,
53009,Funeral Rites,Jean Genet,"Genet, Jean",Bernard Frechtman,"=""0802130879""","=""9780802130877""",0,4.06,Grove Press,Paperback,256,1994,1949,,2014/12/23,to-read,to-read (#69),to-read,,,,0,,,0,,,,,
1205083,Dynamic Judaism: The Essential Writings of Mordecai M. Kaplan,Mordecai Menahem Kaplan,"Kaplan, Mordecai Menahem",Mel Scult,"=""0823213102""","=""9780823213108""",0,3.86,Fordham University Press,Paperback,264,1991,1985,,2014/12/23,to-read,to-read (#68),to-read,,,,0,,,0,,,,,
16273471,The Iraqi Christ,Hassan Blasim,"Blasim, Hassan",Jonathan Wright,"=""1905583524""","=""9781905583522""",0,3.72,Comma Press,Paperback,140,2013,2013,,2014/12/23,to-read,to-read (#67),to-read,,,,0,,,0,,,,,
11944741,"In the Dust of This Planet (Horror of Philosophy, #1)",Eugene Thacker,"Thacker, Eugene",,"=""184694676X""","=""9781846946769""",0,3.68,Zero Books,Paperback,170,2011,2011,,2014/12/23,to-read,to-read (#66),to-read,,,,0,,,0,,,,,
6535196,The Dialectic of Counter-Enlightenment,Christian Thorne,"Thorne, Christian",,"=""0674035224""","=""9780674035225""",0,4.67,Harvard University Press,Hardcover,377,2010,2010,,2014/12/23,to-read,to-read (#65),to-read,,,,0,,,0,,,,,
12081851,Dialectic of Enlightenment,Frederic P.  Miller,"Miller, Frederic P.","Agnes F. Vandome, John McBrewster","=""6133777923""","=""9786133777927""",0,0.0,Alphascript Publishing,Paperback,80,2010,2010,,2014/12/23,to-read,to-read (#64),to-read,,,,0,,,0,,,,,
85812,Dialectic of Enlightenment: Philosophical Fragments,Theodor W. Adorno,"Adorno, Theodor W.","Max Horkheimer, Gunzelin Schmid Nörr, Edmund Jephcott","=""0804736332""","=""9780804736336""",0,4.09,Stanford University Press,Paperback,304,2007,1944,,2014/12/23,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
18357648,Bells and Whistles: More Speculative Realism,Graham Harman,"Harman, Graham",,"=""1782790381""","=""9781782790389""",0,3.30,Zero Books,Paperback,303,2013,2013,,2014/12/23,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
17802922,"The Experience of God: Being, Consciousness, Bliss",David Bentley Hart,"Hart, David Bentley",,"=""0300166842""","=""9780300166842""",0,4.25,Yale University Press,Hardcover,376,2013,2013,,2014/12/23,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
11107244,The Better Angels of Our Nature: Why Violence Has Declined,Steven Pinker,"Pinker, Steven",,"=""0670022950""","=""9780670022953""",0,4.15,Viking,Hardcover,802,2011,2010,,2014/12/23,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
901294,Women,Philippe Sollers,"Sollers, Philippe",,"=""0231065477""","=""9780231065474""",4,3.68,Columbia University Press,Paperback,560,1992,1983,2014/03/26,2014/03/15,,,read,,,,1,,,0,,,,,
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",3,3.91,Penguin Classics,Paperback,255,1993,1920,2012/11/21,2014/04/09,,,read,,,,1,,,0,,,,,
357645,The Western Canon: The Books and School of the Ages,Harold Bloom,"Bloom, Harold",,"=""0151957479""","=""9780151957477""",4,3.87,Houghton Mifflin,Hardcover,578,1994,1994,2011/09/15,2014/03/30,,,read,,,,1,,,0,,,,,
11013,Finnegans Wake,James Joyce,"Joyce, James",,"=""0571217354""","=""9780571217359""",4,3.67,Faber & Faber,Paperback,628,2002,1939,2012/07/07,2013/12/26,,,read,,,,1,,,0,,,,,
997958,Stephen Hero,James Joyce,"Joyce, James",Merve Tokmakçıoğlu,"=""0811200744""","=""9780811200745""",3,3.73,New Directions,Paperback,254,1963,1944,2014/03/04,2014/03/15,,,read,,,,1,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Francis Scott Fitzgerald,"=""""","=""""",4,3.93,Scribner,Paperback,200,2004,1925,2012/04/19,2014/03/15,,,read,,,,1,,,0,,,,,
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Lev Tolstoi, Louise Maude, George Gibian","=""""","=""""",4,4.06,Vintage,Paperback,964,2012,1877,2014/06/14,2013/12/26,,,read,,,,1,,,0,,,,,
193408,Darconville’s Cat,Alexander Theroux,"Theroux, Alexander",,"=""0805043659""","=""9780805043655""",2,4.28,Holt McDougal,Paperback,720,1996,1981,2014/03/04,2013/12/26,,,read,,,,1,,,0,,,,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",4,3.82,Penguin,Paperback,273,2003,1818,2012/10/14,2014/03/15,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",3,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,2005/11/15,2014/06/18,,,read,Of the same caliber as the first book. It's no wonder Christopher Columbus was tapped to direct these two installments.,,,1,,,0,,,,,
7718264,Breathing the Page: Reading the Act of Writing,Betsy Warland,"Warland, Betsy",,"=""1897151780""","=""9781897151785""",2,4.08,Cormorant Books,Paperback,179,2010,2010,2011/08/16,2013/12/26,,,read,,,,1,,,0,,,,,
11455485,Satantango,László Krasznahorkai,"Krasznahorkai, László",George Szirtes,"=""0811217345""","=""9780811217347""",4,4.11,New Directions,Hardcover,274,2012,1985,2014/03/19,2013/12/26,,,read,,,,1,,,0,,,,,
