Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6596,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",,"=""1878424505""","=""9781878424501""",0,4.16,Amber-Allen Publishing,Hardcover,168,2001,1997,,2020/12/05,"to-read, nonfiction","to-read (#144), nonfiction (#65)",to-read,,,,0,,,0,,,,,
30257963,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,"Peterson, Jordan B.","Norman Doidge, Ethan Van Sciver","=""0345816021""","=""9780345816023""",0,3.93,Random House Canada,Hardcover,409,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#143), nonfiction (#64)",to-read,,,,0,,,0,,,,,
11878168,Anything You Want,Derek Sivers,"Sivers, Derek",,"=""""","=""""",4,4.08,,Kindle Edition,90,,2011,2020/11/30,2020/11/30,"recent, nonfiction, reference","recent (#6), nonfiction (#63), reference (#7)",read,,,,1,,,0,,,,,
44770129,"Ultralearning: Master Hard Skills, Outsmart the Competition, and Accelerate Your Career",Scott H. Young,"Young, Scott H.",,"=""""","=""""",0,3.97,HarperBusiness,Kindle Edition,304,2019,2019,,2020/12/05,"to-read, nonfiction","to-read (#142), nonfiction (#62)",to-read,,,,0,,,0,,,,,
50772888,No Filter: The Inside Story of Instagram,Sarah Frier,"Frier, Sarah",,"=""1982126809""","=""9781982126803""",0,4.13,Simon & Schuster,Hardcover,352,2020,2020,,2020/12/05,"to-read, nonfiction","to-read (#140), nonfiction (#60)",to-read,,,,0,,,0,,,,,
35133922,Educated,Tara Westover,"Westover, Tara",,"=""""","=""""",0,4.46,Random House,Hardcover,334,2018,2018,,2020/12/05,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""074324754X""","=""9780743247542""",0,4.28,Scribner,Paperback,288,2006,2005,,2020/12/05,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
52523856,Hell Yeah or No: what's worth doing,Derek Sivers,"Sivers, Derek",,"=""""","=""9781988575070""",0,4.39,Hit Media,ebook,122,2020,,,2020/12/05,"to-read, nonfiction","to-read (#117), nonfiction (#55)",to-read,,,,0,,,0,,,,,
40591677,Keep Going: 10 Ways to Stay Creative in Good Times and Bad,Austin Kleon,"Kleon, Austin",,"=""1523506644""","=""9781523506644""",4,4.32,Workman Publishing Company,Paperback,224,2019,2019,,2020/11/15,"currently-reading, shelf, reference, recent, art, nonfiction","currently-reading (#2), shelf (#10), reference (#1), recent (#3), art (#2), nonfiction (#51)",currently-reading,,,,1,,,1,,,unspecified,,
13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,"Kleon, Austin",,"=""0761169253""","=""9780761169253""",4,3.93,Workman Publishing Company,Paperback,160,2012,2012,2020/11/30,2020/11/19,"shelf, reference, recent, art, nonfiction","shelf (#1), reference (#3), recent (#7), art (#3), nonfiction (#52)",read,,,"It's super easy to read this all at once but I like to read Kleon's books slowly to internalize every point made. Since most points are actionable, it's important to take the time to think through every point made in your context.",1,creatives :),,1,,,unspecified,,
55187281,We Will Not Cancel Us: Breaking the Cycle of Harm,Adrienne Maree Brown,"Brown, Adrienne Maree",,"=""1849354235""","=""9781849354233""",0,4.47,AK Press,ebook,,2020,2020,,2020/12/05,"to-read, nonfiction","to-read (#111), nonfiction (#48)",to-read,,,,0,,,0,,,,,
36622739,The Courage to Be Disliked: The Japanese Phenomenon That Shows You How to Change Your Life and Achieve Real Happiness,Ichiro Kishimi,"Kishimi, Ichiro",Fumitake Koga,"=""1501197274""","=""9781501197277""",0,4.09,Atria Books,Hardcover,288,2018,2013,,2020/12/05,"nonfiction, to-read","nonfiction (#47), to-read (#109)",to-read,,,,0,,,0,,,,,
6062899,"Predictably Irrational, Revised and Expanded Edition: The Hidden Forces That Shape Our Decisions",Dan Ariely,"Ariely, Dan",,"=""0061854549""","=""9780061854545""",0,4.12,Harper,Hardcover,400,2009,2008,,2020/12/05,"to-read, nonfiction","to-read (#104), nonfiction (#42)",to-read,,,,0,,,0,,,,,
40672036,Digital Minimalism: Choosing a Focused Life in a Noisy World,Cal Newport,"Newport, Cal",,"=""""","=""""",0,4.07,Portfolio,Kindle Edition,302,2019,2019,,2020/12/05,"to-read, nonfiction","to-read (#103), nonfiction (#40)",to-read,,,,0,,,0,,,,,
12609433,The Power of Habit: Why We Do What We Do in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""1400069289""","=""9781400069286""",0,4.11,Random House,Hardcover,375,2012,2012,,2020/12/05,"to-read, nonfiction","to-read (#102), nonfiction (#39)",to-read,,,,0,,,0,,,,,
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",0,4.35,Avery,Kindle Edition,319,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#101), nonfiction (#38)",to-read,,,,0,,,0,,,,,
17606014,"Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind",Jocelyn K. Glei,"Glei, Jocelyn K.",Scott Belsky,"=""1477800670""","=""9781477800676""",0,3.91,Amazon Publishing,Paperback,248,2013,2013,,2020/12/05,"to-read, nonfiction","to-read (#100), nonfiction (#37)",to-read,,,,0,,,0,,,,,
38478222,So Good They Can't Ignore You,Cal Newport,"Newport, Cal",,"=""0349420211""","=""9780349420219""",0,4.11,PIATKUS,Paperback,304,2018,2012,,2020/12/05,"to-read, nonfiction","to-read (#99), nonfiction (#36)",to-read,,,,0,,,0,,,,,
38398157,Blitzscaling: The Lightning-Fast Path to Building Massively Valuable Companies,Reid Hoffman,"Hoffman, Reid",Chris Yeh,"=""1524761419""","=""9781524761417""",0,4.03,Currency,Hardcover,336,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#98), nonfiction (#35)",to-read,,,,0,,,0,,,,,
155981,"Psycho-Cybernetics, A New Way to Get More Living Out of Life",Maxwell Maltz,"Maltz, Maxwell",,"=""0671700758""","=""9780671700751""",0,4.24,Pocket,Mass Market Paperback,288,1989,1960,,2020/12/05,"to-read, nonfiction","to-read (#97), nonfiction (#34)",to-read,,,,0,,,0,,,,,
31863205,"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers",Timothy Ferriss,"Ferriss, Timothy",,"=""""","=""""",0,4.08,Ebury Digital,Kindle Edition,707,2016,2016,,2020/12/05,"to-read, nonfiction","to-read (#96), nonfiction (#33)",to-read,,,,0,,,0,,,,,
38750870,The Third Door: The Wild Quest to Uncover How the World's Most Successful People Launched Their Careers: The Wild Quest to Uncover How the World's Most Successful People Launched Their Careers,Alex Banayan,"Banayan, Alex",,"=""""","=""""",0,4.24,Currency,Kindle Edition,320,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#95), nonfiction (#32)",to-read,,,,0,,,0,,,,,
42121525,Migrations,Charlotte McConaghy,"McConaghy, Charlotte",,"=""125020402X""","=""9781250204028""",0,4.24,Flatiron Books,Hardcover,256,2020,2020,,2020/11/15,"to-read, fiction","to-read (#5), fiction (#13)",to-read,,,,0,,,0,,,,,
42771901,How to Do Nothing: Resisting the Attention Economy,Jenny Odell,"Odell, Jenny",,"=""1612197493""","=""9781612197494""",0,3.80,Melville House,Hardcover,225,2019,2019,,2020/12/05,"to-read, nonfiction","to-read (#94), nonfiction (#31)",to-read,,,,0,,,0,,,,,
22318578,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,"Kondō, Marie",Cathy Hirano,"=""1607747308""","=""9781607747307""",0,3.85,Ten Speed Press,Hardcover,213,2014,2011,,2020/12/05,"to-read, nonfiction","to-read (#92), nonfiction (#29)",to-read,,,,0,,,0,,,,,
243330,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316316962""","=""9780316316965""",0,3.98,"Little, Brown and Company",Hardcover,279,2000,2000,,2020/12/05,"to-read, nonfiction","to-read (#91), nonfiction (#28)",to-read,,,,0,,,0,,,,,
26156469,Never Split the Difference,Chris Voss,"Voss, Chris",Tahl Raz,"=""0062407805""","=""9780062407801""",0,4.39,Harper Business,Hardcover,274,2016,2016,,2020/12/05,"to-read, nonfiction","to-read (#80), nonfiction (#16)",to-read,,,,0,,,0,,,,,
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316010669""","=""9780316010665""",0,3.94,Back Bay Books,Paperback,296,2007,2005,,2020/12/05,"to-read, nonfiction","to-read (#90), nonfiction (#26)",to-read,,,,0,,,0,,,,,
6516450,What the Dog Saw and Other Adventures,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316078573""","=""9780316078573""",0,3.85,"Little, Brown and Company",Hardcover,444,2009,2009,,2020/12/05,"to-read, nonfiction","to-read (#89), nonfiction (#25)",to-read,,,,0,,,0,,,,,
43848929,Talking to Strangers: What We Should Know About the People We Don’t Know,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316478520""","=""9780316478526""",0,4.03,"Little, Brown and Company",Hardcover,388,2019,2019,,2020/12/05,"to-read, nonfiction","to-read (#88), nonfiction (#24)",to-read,,,,0,,,0,,,,,
3450744,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,"Thaler, Richard H.",Cass R. Sunstein,"=""014311526X""","=""9780143115267""",0,3.84,Penguin Books,Paperback,314,2009,2008,,2020/12/05,"to-read, nonfiction","to-read (#87), nonfiction (#23)",to-read,,,,0,,,0,,,,,
39071691,"The Bullet Journal Method: Track the Past, Order the Present, Design the Future",Ryder Carroll,"Carroll, Ryder",,"=""""","=""""",0,4.05,Portfolio,Kindle Edition,336,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#86), nonfiction (#22)",to-read,,,,0,,,0,,,,,
36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,"Covey, Stephen R.",Jim Collins,"=""0743269519""","=""9780743269513""",0,4.12,Free Press,Paperback,372,2004,1988,,2020/12/05,"to-read, nonfiction","to-read (#85), nonfiction (#21)",to-read,,,,0,,,0,,,,,
22573850,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,"=""""","=""""",0,3.99,Penguin Books,Kindle Edition,352,2015,2001,,2020/12/05,"to-read, nonfiction","to-read (#84), nonfiction (#20)",to-read,,,,0,,,0,,,,,
25733966,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Charles Duhigg,"Duhigg, Charles",,"=""081299339X""","=""9780812993394""",0,3.92,Random House,Hardcover,400,2016,2016,,2020/12/05,"to-read, nonfiction","to-read (#83), nonfiction (#19)",to-read,,,,0,,,0,,,,,
25744928,Deep Work: Rules for Focused Success in a Distracted World,Cal Newport,"Newport, Cal",,"=""1455586692""","=""9781455586691""",0,4.19,Grand Central Publishing,Hardcover,296,2016,2016,,2020/12/05,"to-read, nonfiction","to-read (#82), nonfiction (#18)",to-read,,,,0,,,0,,,,,
69242,Made to Stick: Why Some Ideas Survive and Others Die,Chip Heath,"Heath, Chip",Dan Heath,"=""1400064287""","=""9781400064281""",0,3.96,Random House,Hardcover,291,2007,2006,,2020/12/05,"to-read, nonfiction","to-read (#81), nonfiction (#17)",to-read,,,,0,,,0,,,,,
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,"=""0804139296""","=""9780804139298""",0,4.17,Crown Business,Hardcover,195,2014,2014,,2020/12/05,"to-read, nonfiction","to-read (#79), nonfiction (#15)",to-read,,,,0,,,0,,,,,
69571,"Rich Dad, Poor Dad",Robert T. Kiyosaki,"Kiyosaki, Robert T.",Sharon Lechter,"=""0751532711""","=""9780751532715""",0,4.08,Time Warner Books UK,Paperback,195,2007,1997,,2020/12/05,"to-read, nonfiction","to-read (#78), nonfiction (#14)",to-read,,,,0,,,0,,,,,
18176747,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,"Horowitz, Ben",,"=""0062273205""","=""9780062273208""",0,4.24,Harper Business,Hardcover,304,2014,2014,,2020/12/05,"to-read, nonfiction","to-read (#77), nonfiction (#13)",to-read,,,,0,,,0,,,,,
32948146,Small Pleasures,The School of Life,"Life, The School of",,"=""""","=""""",0,4.12,The School of Life Press,Kindle Edition,222,2016,,,2020/12/05,"to-read, nonfiction","to-read (#73), nonfiction (#9)",to-read,,,,0,,,0,,,,,
50921772,How to Overcome Your Childhood,The School of Life,"Life, The School of",,"=""""","=""""",0,4.21,The School of Life Press,Kindle Edition,91,2019,2019,,2020/12/05,"to-read, nonfiction","to-read (#72), nonfiction (#8)",to-read,,,,0,,,0,,,,,
42419824,How to Travel,The School of Life,"Life, The School of",,"=""1999917960""","=""9781999917968""",0,4.04,The School of Life Press,Hardcover,132,2018,2018,,2020/12/05,"to-read, nonfiction","to-read (#74), nonfiction (#10)",to-read,,,,0,,,0,,,,,
42195298,The Meaning of Life,The School of Life,"Life, The School of",,"=""0995753547""","=""9780995753549""",0,3.95,School of Life,Hardcover,136,2020,,,2020/12/05,"to-read, nonfiction","to-read (#76), nonfiction (#12)",to-read,,,,0,,,0,,,,,
40230634,Big Ideas for Curious Minds: An Introduction to Philosophy,The School of Life,"Life, The School of",,"=""1999747143""","=""9781999747145""",0,4.27,The School of Life Press,Hardcover,160,2018,,,2020/12/05,"to-read, nonfiction","to-read (#75), nonfiction (#11)",to-read,,,,0,,,0,,,,,
32486577,"Calm: Educate Yourself in the Art of Remaining Calm, and Learn how to Defend Yourself from Panic and Fury",The School of Life,"Life, The School of",,"=""""","=""""",0,4.12,The School of Life,Kindle Edition,110,2016,2016,,2020/12/05,"to-read, nonfiction","to-read (#71), nonfiction (#7)",to-read,,,,0,,,0,,,,,
37533013,Self-Knowledge,The School of Life,"Life, The School of",,"=""0995753504""","=""9780995753501""",0,3.98,The School of Life,Hardcover,93,2018,2018,,2020/12/05,"nonfiction, to-read","nonfiction (#2), to-read (#69)",to-read,,,,0,,,0,,,,,
13696016,How to Think More About Sex,Alain de Botton,"Botton, Alain de",,"=""1447202279""","=""9781447202271""",0,3.48,MacMillan,Paperback,144,2012,2012,,2020/12/05,"to-read, nonfiction","to-read (#68), nonfiction (#5)",to-read,,,,0,,,0,,,,,
30813429,Great Thinkers: Simple Tools from 60 Great Thinkers to Improve Your Life Today,The School of Life,"Life, The School of",,"=""""","=""""",0,4.39,,,,,,,2020/12/05,"to-read, nonfiction","to-read (#70), nonfiction (#6)",to-read,,,,0,,,0,,,,,
13916791,How to Thrive in the Digital Age,Tom Chatfield,"Chatfield, Tom",,"=""1447202317""","=""9781447202318""",0,3.14,MacMillan,Paperback,149,2012,1392,,2020/12/05,"to-read, nonfiction","to-read (#67), nonfiction (#4)",to-read,,,,0,,,0,,,,,
14059030,How to Find Fulfilling Work,Roman Krznaric,"Krznaric, Roman",,"=""1447202287""","=""9781447202288""",0,3.90,Pan Publishing,Paperback,160,2012,2012,,2020/12/05,"to-read, nonfiction","to-read (#66), nonfiction (#3)",to-read,,,,0,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",0,4.33,Scribner,Hardcover,531,2014,2014,,2020/12/01,"to-read, fiction","to-read (#44), fiction (#12)",to-read,,,,0,,,0,,,,,
35036409,My Brilliant Friend,Elena Ferrante,"Ferrante, Elena",Ann Goldstein,"=""""","=""""",0,3.96,Penguin Random House ,Paperback,331,2012,2011,,2020/12/03,"to-read, fiction","to-read (#50), fiction (#11)",to-read,,,,0,,,0,,,,,
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""1101947136""","=""9781101947135""",0,4.45,Alfred A. Knopf,Hardcover,305,2016,2016,,2020/12/03,"to-read, fiction","to-read (#52), fiction (#10)",to-read,,,,0,,,0,,,,,
12125,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,"Voigt, Cynthia",,"=""0689851324""","=""9780689851322""",0,3.95,Simon Pulse,Paperback,416,2002,1981,2007/02/01,2020/12/05,fiction,fiction (#8),read,,,,1,,,0,,,,,
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""0375831002""","=""9780375831003""",0,4.38,Alfred A. Knopf,Hardcover,552,2006,2005,2007/08/01,2020/11/22,fiction,fiction (#5),read,,,,1,,,0,,,,,
11337,The Bluest Eye,Toni Morrison,"Morrison, Toni",,"=""0452287065""","=""9780452287068""",0,4.07,Plume,Paperback,216,2005,1970,,2020/11/23,"to-read, fiction","to-read (#12), fiction (#1)",to-read,,,,0,,,0,,,,,
12220,A Streetcar Named Desire,Tennessee Williams,"Williams, Tennessee",,"=""0822210894""","=""9780822210894""",0,3.99,Dramatists Play Service,Paperback,107,1952,1947,2014/05/01,2020/11/23,plays,plays (#9),read,,,,1,,,0,,,,,
1527062,Goggle-Eyes,Anne Fine,"Fine, Anne",,"=""0140340718""","=""9780140340716""",0,3.69,Puffin,Paperback,160,1990,1989,2010/05/01,2020/11/23,plays,plays (#8),read,,,,1,,,0,,,,,
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.15,Harvest Books,Paperback,311,2005,1959,2011/04/01,2020/11/22,plays,plays (#7),read,,,,1,,,0,,,,,
13006,Julius Caesar,William Shakespeare,"Shakespeare, William",Roma Gill,"=""0198320272""","=""9780198320272""",0,3.69,"Oxford University Press, USA",Paperback,128,2002,1599,2013/03/01,2020/11/23,plays,plays (#6),read,,,,1,,,0,,,,,
12985,The Tempest,William Shakespeare,"Shakespeare, William","Paul Werstine, David Lindley, Israel Gollancz, Barbara A. Mowat","=""""","=""""",0,3.81,Washington Square Press,Mass Market Paperback,218,2004,1611,2009/03/01,2020/11/23,plays,plays (#5),read,,,,1,,,0,,,,,
1622,A Midsummer Night's Dream,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat, Catherine Belsey","=""0743477545""","=""9780743477543""",0,3.95,Simon & Schuster Paperbacks,Paperback,240,2016,1595,2010/03/01,2020/11/23,plays,plays (#4),read,,,,2,,,0,,,,,
12996,Othello,William Shakespeare,"Shakespeare, William",,"=""0743477553""","=""9780743477550""",0,3.90,Simon  Schuster,Paperback,314,2004,1603,2012/03/01,2020/11/23,plays,plays (#3),read,,,,1,,,0,,,,,
8852,Macbeth,William Shakespeare,"Shakespeare, William",علیرضا مهدی‌پور,"=""0743477103""","=""9780743477109""",0,3.91,Simon  Schuster,Paperback,249,2013,1606,2014/12/01,2020/11/23,plays,plays (#2),read,,,,1,,,0,,,,,
18135,Romeo and Juliet,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat, Paavo Emil Cajander","=""0743477111""","=""9780743477116""",0,3.75,Simon Schuster,Paperback,301,2004,1595,2011/03/01,2020/11/23,plays,plays (#1),read,,,,1,,,0,,,,,
